,state,name,max_temp
0,AK,CAPE DECISION,122.4
1,AK,CAPE SPENCER,122.4
2,AK,GUSTAVUS,122.4
3,AK,HAINES,122.4
4,AK,KETCHIKAN TONGASS,122.4
5,AK,PETERSBURG,122.4
6,AK,SITKA JAPONSKI AP,122.4
7,AK,MIDDLETON ISLAND AUT,122.4
8,AK,ILIAMNA ARPT,122.4
9,AK,DRIFTWOOD BAY,122.4
10,AK,ADAK DAVIS AFB,122.4
11,AK,ASI TANAGA ISLAND NS,122.4
12,AK,LADD AAB,122.4
13,AK,FORT YUKON,122.4
14,AK,BOUNDARY,122.4
15,AK,CAPE HINCHINBROOK,122.4
16,AK,CENTRAL NO 2                 ,122.4
17,AK,NENANA MUNICIPAL AP,122.4
18,AK,NORTH DUTCH ISLAND C,122.4
19,AK,YAKATAGA AP,122.4
20,AK,ELMENDORF 2 AFB              ,122.4
21,AK,GERSTLE RIVER,122.4
22,AK,MINCHUMINA,122.4
23,AK,SHUNGNAK CAA,122.4
24,AK,SKWENTNA,122.4
25,AK,ANIAK AIRPORT,122.4
26,AK,BETTLES CAA,122.4
27,AK,FAREWELL FAA AP,122.4
28,AK,KENAI MUNICIPAL AP,122.4
29,AK,TANANA RALPH M CALHOUN MEM AP,122.4
30,AK,FIVE MILE CAMP,122.4
31,AK,WALES,122.4
32,AK,CAPE BEAUFORT LIZ A,122.4
33,AK,GAMBELL,122.4
34,AK,MCINTYRE POW C,122.4
35,AK,BARROW POINT BARROW,122.4
36,AK,PEARD BAY LIZ C,122.4
37,AK,KOGRU RIVER POW B,122.4
38,AK,UTQIAĠVIK FORMERLY BARROW 4 E,122.4
39,AK,ICY CAPE LIZ B,122.4
40,AK,SHEMYA ISLAND,122.4
41,AK,ATTU NS,122.4
42,AK,ANGOON,122.4
43,AK,CAMDEN BAY,122.4
44,AK,CAPE SIMPSON POW A,122.4
45,AK,CRAIG,122.4
46,AK,HUMPHREY POINT BAR A,122.4
47,AK,CANDLE,122.4
48,AK,FLAXMAN ISLAND POW 3         ,122.4
49,AK,PORTAGE,122.4
50,AK,OLD MAN,122.4
51,AK,JUNEAU MUNICIPAL ARPT,122.4
52,AK,YAKUTAT STATE AP,122.4
53,AK,HOMER MUNICIPAL ARPT,122.4
54,AK,COLD BAY ARPT,122.4
55,AK,VALDEZ WSO,122.4
56,AK,ANCHORAGE INTL AP,122.4
57,AK,MCGRATH ARPT,122.4
58,AK,TALKEETNA STATE ARPT,122.4
59,AK,BETTLES FIELD,122.4
60,AK,KOTZEBUE RALPH WEIN MEMORIAL,122.4
61,AK,NOME MUNICIPAL ARPT,122.4
62,AK,UNALAKLEET FIELD,122.4
63,AK,POINT LAY LIZ 2              ,122.4
64,AK,OLIKTOK POW 2                ,122.4
65,AK,PRUDHOE BAY,122.4
66,AK,WAINWRIGHT LIZ 3             ,122.4
67,AK,LONELY,122.4
68,AK,SUMMIT AIRPORT,122.4
69,AK,SHEEP MOUNTAIN,122.4
70,AK,SHEMYA AFB,122.4
71,AK,ANCHORAGE ELMENDORF AFB,122.4
72,AK,EAGLE AIRPORT,122.4
73,AK,PUNTILLA LAKE,122.4
74,AK,HAYES RIVER,122.4
75,AK,WAINWRIGHT AIRPORT,122.4
76,AK,ALEKNAGIK 1 NNE              ,122.4
77,AK,SITKA 1 NE                   ,122.4
78,AK,GUSTAVUS 2 NE                ,122.4
79,AK,METLAKATLA 6 S               ,122.4
80,AK,YAKUTAT 3 SSE                ,122.4
81,AK,KING SALMON 42 SE            ,122.4
82,AK,SAND POINT 1 ENE             ,122.4
83,AK,FAIRBANKS 11 NE              ,122.4
84,AK,PORT ALSWORTH 1 SW           ,122.4
85,AK,KENAI 29 ENE                 ,122.4
86,AK,IVOTUK 1 NNE                 ,122.4
87,AK,DEADHORSE 3 S                ,122.4
88,AK,RED DOG MINE 3 SSW           ,122.4
89,AK,BETHEL 87 WNW                ,122.4
90,AK,GLENNALLEN 64 N              ,122.4
91,AK,TOK 70 SE                    ,122.4
92,AK,CORDOVA 14 ESE               ,122.4
93,AK,RUBY 44 ESE                  ,122.4
94,AK,SELAWIK 28 E                 ,122.4
95,AK,DENALI 27 N                  ,122.4
96,AK,TOOLIK LAKE 5 ENE            ,122.4
97,AK,ST. PAUL 4 NE                ,122.4
98,AK,KALTAG AIRPORT,88.0
99,AK,SKAGWAY AIRPORT,88.0
100,AK,RALPH M CALHOUN MEML ARPT,86.0
101,AK,FAIRBANKS INTERNATIONAL,86.0
102,AK,WAINWRIGHT AAF,85.6
103,AK,WAINWRIGHT AAF AIRPORT,85.6
104,AK,BETTLES AIRPORT,84.9
105,AK,FORT YUKON AIRPORT,84.9
106,AK,ALLEN ARMY AIRFIELD,84.9
107,AK,JUNEAU INTERNATIONAL,84.9
108,AK,NIKOLAI,84.2
109,AK,NIKOLAI AIRPORT,84.2
110,AK,GULKANA AIRPORT,84.0
111,AK,SKAGWAY,84.0
112,AK,FAIRBANKS/EIELSON A,83.8
113,AK,EIELSON AFB AIRPORT,83.8
114,AK,HOLY CROSS,82.9
115,AK,HOLY CROSS AIRPORT,82.9
116,AK,JUNEAU,82.9
117,AK,HUSLIA,82.9
118,AK,HUSLIA AIRPORT,82.9
119,AK,NORTHWAY AIRPORT,82.9
120,AK,PORT ALSWORTH AIR,82.4
121,AK,PORT ALSWORTH AIRPORT,82.4
122,AK,MCGRATH AIRPORT,82.4
123,AK,ANVIK,82.0
124,AK,ANVIK AIRPORT,82.0
125,AK,RUSSIAN MISSION,82.0
126,AK,RUSSIAN MISSION AIRPORT,82.0
127,AK,YAKUTAT AIRPORT,82.0
128,AK,GALENA A.                    ,82.0
129,AK,GALENA AIRPORT,82.0
130,AK,UNALAKLEET,82.0
131,AK,UNALAKLEET AIRPORT,82.0
132,AK,MCKINLEY NATIONAL PK,82.0
133,AK,MCKINLEY NATIONAL PARK AIRPOR,82.0
134,AK,BETHEL AIRPORT,82.0
135,AK,TALKEETNA AIRPORT,82.0
136,AK,NENANA/MUN.                  ,82.0
137,AK,NENANA MUNICIPAL AIRPORT,82.0
138,AK,PALMER,82.0
139,AK,PALMER MUNICIPAL AIRPORT,82.0
140,AK,BRYANT ARMY AIRFIELD HELIPORT,81.3
141,AK,KALSKAG,81.0
142,AK,KALSKAG AIRPORT,81.0
143,AK,MARSHALL DON HUNTER SR,81.0
144,AK,MARSHALL DON HUNTER SR AIRPOR,81.0
145,AK,KOYUK AIRPORT,81.0
146,AK,RUBY AIRPORT,81.0
147,AK,SOUTH DOUGLAS,81.0
148,AK,ARCTIC VILLAGE,81.0
149,AK,ARCTIC VILLAGE AIRPORT,81.0
150,AK,WRANGELL,81.0
151,AK,WRANGELL AIRPORT,81.0
152,AK,AMBLER AIRPORT,81.0
153,AK,AMBLER,81.0
154,AK,MERRILL FLD,81.0
155,AK,MERRILL FIELD AIRPORT,81.0
156,AK,SLEETMUTE AIRPORT,81.0
157,AK,SLEETMUTE,81.0
158,AK,NEW STUYAHOK,81.0
159,AK,NEW STUYAHOK AIRPORT,81.0
160,AK,KOLIGANEK,81.0
161,AK,KOLIGANEK AIRPORT,81.0
162,AK,IGIUGIG,81.0
163,AK,IGIUGIG AIRPORT,81.0
164,AK,QUINHAGAK AIRPORT,80.1
165,AK,ANIAK,80.1
166,AK,ST MICHAEL,80.1
167,AK,ST MICHAEL AIRPORT,80.1
168,AK,WASILLA,80.1
169,AK,WASILLA AIRPORT,80.1
170,AK,BIRCHWOOD,80.1
171,AK,BIRCHWOOD AIRPORT,80.1
172,AK,SEWARD,80.1
173,AK,SEWARD AIRPORT,80.1
174,AK,M.K.(MUDHOLE) SMITH ARPT,80.1
175,AK,KING SALMON AIRPORT,80.1
176,AK,ILIAMNA AIRPORT,80.1
177,AK,TATALINA LRRS,79.7
178,AK,TATALINA LRRS AIRPORT,79.7
179,AK,ANCHORAGE/ELMENDORF,79.7
180,AK,ELMENDORF AFB AIRPORT,79.7
181,AK,ELDRED ROCK,79.5
182,AK,INDIAN MOUNTAIN AFS,79.3
183,AK,INDIAN MOUNTAIN LRRS ARPT,79.3
184,AK,KAKE,79.0
185,AK,KAKE AIRPORT,79.0
186,AK,SOUTH NAKNEK ARPT,79.0
187,AK,DILLINGHAM MUNI,79.0
188,AK,DILLINGHAM AIRPORT,79.0
189,AK,JAMES A JOHNSON AIRPORT,79.0
190,AK,SOLDOTNA,79.0
191,AK,SOLDOTNA AIRPORT,79.0
192,AK,SHAKTOOLIK AIRPORT,79.0
193,AK,ANCHORAGE LAKE HOOD,79.0
194,AK,LAKE HOOD SEAPLANE BASE,79.0
195,AK,BUCKLAND,78.8
196,AK,BUCKLAND AIRPORT,78.8
197,AK,TENAKEE SPRINGS,78.6
198,AK,MARY ISLAND,78.3
199,AK,MANOKOTAK,78.1
200,AK,MANOKOTAK AIRPORT,78.1
201,AK,POINT RETREAT,78.1
202,AK,CHEVAK AIRPORT,78.1
203,AK,TOGIAK,78.1
204,AK,TOGIAK AIRPORT,78.1
205,AK,KENAI MUNICIPAL AIRPORT,78.1
206,AK,TED STEVENS ANCHORAGE INTL,78.1
207,AK,KLAWOCK,78.1
208,AK,KLAWOCK AIRPORT,78.1
209,AK,KETCHIKAN INTL AIRPORT,78.1
210,AK,REBERT (BOB) CURTIS MEMORIAL,78.1
211,AK,ROBERT (BOB) CURTIS MEMORIAL,78.1
212,AK,SITKA,77.5
213,AK,MARMION ISLAND,77.2
214,AK,PUNTILLA,77.0
215,AK,PORT ALEXANDER,77.0
216,AK,WHITE MOUNTAIN,77.0
217,AK,TOKSOOK BAY AIRPORT,77.0
218,AK,TOOKSOK BAY,77.0
219,AK,PILOT POINT,77.0
220,AK,ELIM AIRPORT,77.0
221,AK,SELAWIK,77.0
222,AK,EUREKA SKELTON AIR,77.0
223,AK,SKELTON AIRPORT,77.0
224,AK,BOB BAKER MEM,77.0
225,AK,BOB BARKER MEMORIAL AIRPORT,77.0
226,AK,ST MARYS,77.0
227,AK,ST MARY'S AIRPORT,77.0
228,AK,POINT LAY,77.0
229,AK,POINT LAY LRRS AIRPORT,77.0
230,AK,KODIAK AIRPORT,77.0
231,AK,BARTLET COVE,76.5
232,AK,KETCHIKAN,76.5
233,AK,ELFIN COVE,76.1
234,AK,HYDABURG SEAPLANE BA,75.9
235,AK,HYDABURG SEAPLANE BASE,75.9
236,AK,ATQASUK EDWARD BURNELL SR. ME,75.9
237,AK,AKIAK,75.9
238,AK,KIPNUK AIRPORT,75.9
239,AK,GOLOVIN AIRPORT,75.9
240,AK,CAPE DARBY REMOT COM OUTLT,75.9
241,AK,ANAKTUVUK PASS,75.9
242,AK,ANAKTUVUK PASS AIRPORT,75.9
243,AK,SITKA ROCKY GUTIERREZ ARPT,75.9
244,AK,POINT BISHOP,75.4
245,AK,ELFIN COVE SEAPLANE,75.2
246,AK,ELFIN COVE SEAPLANE BASE,75.2
247,AK,VALDEZ PIONEER FIEL,75.2
248,AK,VALDEZ PIONEER FIELD AIRPORT,75.2
249,AK,METLAKATLA SEAPLANE BASE,75.0
250,AK,METLAKATLA SEAPLANE,75.0
251,AK,SELDOVIA ARPT,75.0
252,AK,SELDOVIA AIRPORT,75.0
253,AK,ANGOON SEAPLANE BASE,75.0
254,AK,DEADHORSE AIRPORT,75.0
255,AK,LINCOLN ROCK,74.5
256,AK,NUIQSUT,73.9
257,AK,NUIQSUT AIRPORT,73.9
258,AK,NOATAK,73.9
259,AK,NOATAK AIRPORT,73.9
260,AK,EGEGIK(AWOS)                 ,73.9
261,AK,EGEGIK AIRPORT,73.9
262,AK,SCAMMON BAY,73.9
263,AK,SCAMMON BAY AIRPORT,73.9
264,AK,WAINWRIGHT (DEW)             ,73.9
265,AK,DUTCH HARBOR,73.9
266,AK,DUTCH HARBOR AIRPORT,73.9
267,AK,SPARREVOHN AFS,73.8
268,AK,SPARREVOHN LRRS AIRPORT,73.8
269,AK,ANCHORAGE,73.8
270,AK,KODIAK ISLAND,73.4
271,AK,RED DOG,73.4
272,AK,RED DOG AIRPORT,73.4
273,AK,EMMONAK,73.0
274,AK,UNALASKA,73.0
275,AK,PORTAGE GLACIER,73.0
276,AK,HOMER AIRPORT,73.0
277,AK,NOME AIRPORT,73.0
278,AK,SISTERS ISLAND,72.7
279,AK,RED DOG DOCK,72.5
280,AK,DEERING AIRPORT,72.0
281,AK,DEERING,72.0
282,AK,VALDEZ,71.8
283,AK,DEADHORSE ALPINE AIR,71.6
284,AK,ALPINE AIRSTRIP,71.6
285,AK,UGNU-KUPARUK AIRPORT,71.6
286,AK,UGNU-KUPRAUK AIRPORT,71.6
287,AK,AUGUSTINE ISLAND,71.6
288,AK,NAPAKIAK,71.1
289,AK,PORT HEIDEN,71.1
290,AK,PORT HEIDEN AIRPORT,71.1
291,AK,AKHIOK,71.1
292,AK,CAPE NEWENHAM AFS,70.9
293,AK,CAPE HEWENHAM LRRS AIRPORT,70.9
294,AK,NIKISKI AK,70.5
295,AK,FALSE PASS,70.0
296,AK,TELLER AIRPORT,70.0
297,AK,MIDDLETON ISLAND,70.0
298,AK,MIDDLETON ISLAND METEOROLOGY,70.0
299,AK,KIVALINA,70.0
300,AK,KIVALINA AIRPORT,70.0
301,AK,NOME NORTON SOUND,70.0
302,AK,CAPE ROMANZOFF AFS,69.8
303,AK,CAPE ROMANZOF LRRS ARPT,69.8
304,AK,POTATO POINT,69.8
305,AK,CHIGNIK AIRPORT,69.1
306,AK,W POST-WILL ROGERS MEMORIAL A,69.1
307,AK,BARTER ISLAND,69.1
308,AK,BARTER ISLAND AIRPORT,69.1
309,AK,RALPH WIEN MEMORIAL AIRPORT,69.1
310,AK,MIDDLE ROCK LIGHT,69.1
311,AK,SHISHMAREF,69.1
312,AK,SHISHMAREF/NEW AIRPORT,69.1
313,AK,COLD BAY AIRPORT,69.1
314,AK,ADAK (NAS)                   ,69.1
315,AK,ADAK NAS,69.1
316,AK,CORDOVA,68.0
317,AK,GALBRAITH LAKE AIRPORT,68.0
318,AK,GALBRAITH LAKE,68.0
319,AK,MOUNTAIN VILLAGE,68.0
320,AK,MOUNTAIN VILLAGE AIRPORT,68.0
321,AK,PLATINUM,68.0
322,AK,PLATINUM AIRPORT,68.0
323,AK,HOOPER BAY,68.0
324,AK,HOOPER BAY AIRPORT,68.0
325,AK,SAND POINT,66.9
326,AK,SAND POINT AIRPORT,66.9
327,AK,WALES AIRPORT,66.9
328,AK,FLAT ISLAND LIGHT,66.2
329,AK,PROSPECT CREEK AIRPORT,66.2
330,AK,NELSON LAGOON,64.9
331,AK,NELSON LAGOON AIRPORT,64.9
332,AK,BLIGH REEF LIGHT,64.9
333,AK,KING COVE,64.9
334,AK,ADAK ISLAND,64.9
335,AK,HOMER SPIT,64.4
336,AK,SAVOONGA,64.0
337,AK,SAVOONGA AIRPORT,64.0
338,AK,ALITAK,64.0
339,AK,CAPE LISBURNE AFS,63.1
340,AK,CAPE LISBURNE LRRS AIRPORT,63.1
341,AK,HOONAH SEAPLANE BASE,63.0
342,AK,TIN CITY AFS,62.6
343,AK,TIN CITY LRRS AIRPORT,62.6
344,AK,ATKA,62.2
345,AK,EARECKSON AS,58.3
346,AK,EARECKSON AIR STATION AIRPORT,58.3
347,AK,ST PAUL ISLAND AIRPORT,57.9
348,AK,ST GEORGE,57.9
349,AK,ST. GEORGE AIRPORT,57.9
350,AK,NOKOLSKI,57.4
351,AK,PORT CLARENCE CGS,57.2
352,AK,GAMBELL (AWOS)               ,55.9
353,AK,GAMBELL AIRPORT,55.9
354,AK,CHULITNA AIRPORT,55.4
355,AK,CHULITNA,55.4
356,AK,ICY BAY,54.9
357,AK,POINT HOPE AIRPORT,54.0
358,AK,ATKA AIRPORT,50.0
359,AL,CAIRNS FIELD FORT RUCKER,122.4
360,AL,TROY AF,122.4
361,AL,CENTREVILLE WSMO,122.4
362,AL,ANNISTON CALHOUN CO AP,122.4
363,AL,EVERGREEN INTERMEDIATE FLD,122.4
364,AL,MUSCLE SHOALS REGIONAL AP,122.4
365,AL,ANDALUSIA-OPP  MUNICIPAL AIRP,122.4
366,AL,GUNTERSVILLE 2 SW            ,122.4
367,AL,TUSCALOOSA MUNICIPAL AP,122.4
368,AL,BARIN FIELD NAAS,122.4
369,AL,DOTHAN MUNICIPAL AP,122.4
370,AL,HUNTSVILLE MADISON COUNTY ARP,122.4
371,AL,BIRMINGHAM MUNICIPAL AP,122.4
372,AL,MOBILE REGIONAL AP,122.4
373,AL,MONTGOMERY DANNELLY FIELD,122.4
374,AL,11 WEST OXMOOR RD            ,122.4
375,AL,DOTHAN REGIONAL AP,122.4
376,AL,FOLSOM FIELD AP,122.4
377,AL,TROY 2 W                     ,122.4
378,AL,THOMASVILLE 2 S              ,122.4
379,AL,GADSDEN 19 N                 ,122.4
380,AL,SELMA 13 WNW                 ,122.4
381,AL,VALLEY HEAD 1 SSW            ,122.4
382,AL,CULLMAN 3 ENE                ,122.4
383,AL,COURTLAND 2 WSW              ,122.4
384,AL,FAIRHOPE 3 NE                ,122.4
385,AL,CLANTON 2 NE                 ,122.4
386,AL,GAINESVILLE 2 NE             ,122.4
387,AL,GREENSBORO 2 WNW             ,122.4
388,AL,MUSCLE SHOALS 2 N            ,122.4
389,AL,RUSSELLVILLE 4 SSE           ,122.4
390,AL,SCOTTSBORO 2 NE              ,122.4
391,AL,SELMA 6 SSE                  ,122.4
392,AL,BREWTON 3 NNE                ,122.4
393,AL,NORTHPORT 2 S                ,122.4
394,AL,HIGHLAND HOME 2 S            ,122.4
395,AL,TALLADEGA 10 NNE             ,122.4
396,AL,CULLMAN REGIONAL AIRPORT FOLS,122.4
397,AL,ANDALUSIA OPP,105.1
398,AL,ANDALUSIA-OPP MUNICIPAL AIRPO,105.1
399,AL,WEEDON FIELD AIRPORT,104.0
400,AL,MONTGOMERY RGNL (DANNELLY FD),104.0
401,AL,SHELL AHP,102.9
402,AL,MOBILE STATE DOCKS,102.7
403,AL,WALKER COUNTY AIRPORT BEVILL,102.2
404,AL,MOBILE REGIONAL AIRPORT,102.0
405,AL,DOTHAN RGNL,102.0
406,AL,DOTHAN REGIONAL AIRPORT,102.0
407,AL,NORTH WEST ALABAMA REGIONAL A,102.0
408,AL,HANCHEY AHP,101.3
409,AL,HANCHEY ARMY HELIPORT (FORT R,101.3
410,AL,MAXWELL AFB,101.1
411,AL,MAXWELL AFB AIRPORT,101.1
412,AL,TROY MUNI,100.9
413,AL,TROY MUNICIPAL AIRPORT,100.9
414,AL,FLORALA MUNI,100.9
415,AL,TUSCALOOSA RGNL,100.9
416,AL,TUSCALOOSA MUNICIPAL ARPT,100.9
417,AL,MIDDLETON FLD,100.9
418,AL,MIDDLETON FIELD AIRPORT,100.9
419,AL,CEDAR POINT,100.6
420,AL,CAIRNS AAF,100.4
421,AL,CAIRNS ARMY AIRFIELD (FORT RU,100.4
422,AL,DEMOPOLIS MUNICIPAL AIRPORT,100.2
423,AL,LOWE AHP,100.2
424,AL,LOWE ARMY HELIPORT (FORT RUCK,100.2
425,AL,MOBILE DOWNTOWN,100.0
426,AL,MOBILE DOWNTOWN AIRPORT,100.0
427,AL,BIRMINGHAM INTERNATIONAL AIRP,100.0
428,AL,HUNTSVILLE INTL/C.T.JONES FIE,100.0
429,AL,HUNTSVILLE,98.8
430,AL,MADISON CO EXECUTIVE ARPT,98.8
431,AL,CRAIG FLD,98.6
432,AL,JACK EDWARDS AIRPORT,98.6
433,AL,COAST GUARD SECTOR,98.6
434,AL,VIOSCA KNOLL 768             ,98.6
435,AL,VIOSCA KNOLL 768 OIL PLATFORM,98.6
436,AL,REDSTONE AAF,98.2
437,AL,REDSTONE ARMY AIRFIELD,98.2
438,AL,WEEKS BAY RESERVE,98.2
439,AL,MAC CRENSHAW MEMORIAL AIRPORT,98.1
440,AL,PRYOR FLD RGNL,98.1
441,AL,PRYOR FIELD REGIONAL ARPT,98.1
442,AL,TALLADEGA MUNI,97.3
443,AL,BIRMINGHAM,97.0
444,AL,SHELBY COUNTY AIRPORT,97.0
445,AL,BESSEMER AIPORT,97.0
446,AL,GADSDEN MUNI,97.0
447,AL,GADSDEN MUNICIPAL AIRPORT,97.0
448,AL,HALEYVIILLE / POSEY FIELD,97.0
449,AL,POSEY FIELD AIRPORT,97.0
450,AL,ANNISTON METROPOLITAN ARPT,97.0
451,AL,FAIRHOPE/SONNY CALLAHAN AIRPO,96.8
452,AL,H L SONNY CALLAHAN AIRPORT,96.8
453,AL,SCOTTSBORO MUNICIPAL AIRPORT,96.8
454,AL,AUBURN OPELIKA ROBE,96.1
455,AL,ABRN-OPLKA R G PITTS ARPT,96.1
456,AL,MERKEL FLD SYLACAUGA MUNI,96.1
457,AL,BON SECOUR,95.7
458,AL,THOMAS C RUSSELL FLD,95.0
459,AL,THOMAS C RUSSELL FLD ARPT,95.0
460,AL,THE ALBERTVILLE MUNI ARPT-THO,95.0
461,AL,FOLSOM FLD,95.0
462,AL,ISBELL FIELD AIRPORT,95.0
463,AL,MIDDLE BAY LIGHT,81.3
464,AR,DEXTER B FLORENCE MEM FLD AP,122.4
465,AR,LITTLE ROCK ADAMS FIELD,122.4
466,AR,HARRISON FAA AP,122.4
467,AR,NEWPORT MCAF,122.4
468,AR,PINE BLUFF,122.4
469,AR,EL DORADO GOODWIN FIELD,122.4
470,AR,FAYETTEVILLE DRAKE FIELD,122.4
471,AR,FLIPPIN,122.4
472,AR,MOUNT IDA,122.4
473,AR,WALNUT RIDGE MUNICIPAL ARPT,122.4
474,AR,BATESVILLE 8 WNW             ,122.4
475,AR,FLIPPIN (AWOS)               ,108.0
476,AR,MARION COUNTY RGNL AIRPORT,108.0
477,AR,TEXARKANA REGIONAL AIRPORT-WE,108.0
478,AR,FORT SMITH REGIONAL AIRPORT,108.0
479,AR,J L HELMS SEVIER CO,107.1
480,AR,J.L. HELMS SEVIER CO ARPT,107.1
481,AR,NW ARKANSAS RGNL,107.1
482,AR,NW ARKANSAS REGIONAL ARPT,107.1
483,AR,OZARK RGNL,107.1
484,AR,OZARK REGIONAL AIRPORT,107.1
485,AR,HARRELL FLD,105.8
486,AR,HARRELL FIELD AIRPORT,105.8
487,AR,BATESVILLE RGNL,105.1
488,AR,BATESVILLE REGIONAL ARPT,105.1
489,AR,WEST MEMPHIS MUNI,105.1
490,AR,WEST MEMPHIS MUNICIPAL APT,105.1
491,AR,MEMORIAL FLD,105.1
492,AR,MEMORIAL FIELD AIRPORT,105.1
493,AR,RUSSELLVILLE RGNL,105.1
494,AR,MUNICIPAL AIRPORT,105.1
495,AR,MENA INTERMOUNTAIN,104.0
496,AR,MENA INTERMOUNTAIN MUNICIPAL,104.0
497,AR,CLINTON MUNI,104.0
498,AR,CLINTON MUNICIPAL AIRPORT,104.0
499,AR,ADAMS FIELD AIRPORT,104.0
500,AR,SMITH FLD,104.0
501,AR,SMITH FIELD AIRPORT,104.0
502,AR,DRAKE FLD,104.0
503,AR,DRAKE FIELD AIRPORT,104.0
504,AR,ROGERS MUNI CARTER F,104.0
505,AR,ROGERS MUNI-CARTER FLD APT,104.0
506,AR,BENTONVILLE MUNI THA,102.9
507,AR,BENTONVILLE MUNI/LOUIS M THAD,102.9
508,AR,SPRINGDALE MUNI,102.2
509,AR,SPRINGDALE MUNICIPAL ARPT,102.2
510,AR,JONESBORO MUNI,102.0
511,AR,JONESBORO MUNICIPAL ARPT,102.0
512,AR,LITTLE ROCK AFB,102.0
513,AR,LITTLE ROCK AFB AIRPORT,102.0
514,AR,WALNUT RIDGE RGNL,102.0
515,AR,WALNUT RIDGE REGIONAL ARPT,102.0
516,AR,BOONE COUNTY AIRPORT,102.0
517,AR,MONTCELO MUNI/ELLIS FLD AP,100.9
518,AR,SEARCY MUNI,100.9
519,AR,SEARCY MUNICIPAL AIRPORT,100.9
520,AR,BLYTHEVILLE MUNI,100.9
521,AR,BLYTHEVILLE MUNI AIRPORT,100.9
522,AR,GRIDER FLD,100.9
523,AR,GRIDER FIELD AIRPORT,100.9
524,AR,S. AR RGNL AT GDWIN FLD AP,100.9
525,AR,NEWPORT MUNI,100.0
526,AR,NEWPORT MUNICIPAL AIRPORT,100.0
527,AR,STUTTGART MUNI,99.0
528,AR,STUTTGART MUNICIPAL ARPT,99.0
529,AR,ARKANSAS INTL,98.6
530,AR,ARKANSAS INTERNATIONAL AIRPOR,98.6
531,AR,DEXTER B FLORENCE MEM FLD,98.1
532,AR,DEXTER B FLORENCE MEMORIAL FI,98.1
533,AZ,HOLBROOK 17 ESE              ,122.4
534,AZ,BOWIE 23 SSE                 ,122.4
535,AZ,FLAGSTAFF PULLIAM ARPT,122.4
536,AZ,FORT HUACHUCA,122.4
537,AZ,YUMA PROVING GROUND,122.4
538,AZ,DAVIS MONTHAN AFB,122.4
539,AZ,TUCSON WBO,122.4
540,AZ,AMADO 23 W                   ,122.4
541,AZ,TSAILE 1 SSW                 ,122.4
542,AZ,PHOENIX 7 S                  ,122.4
543,AZ,CAMERON 25 SSE               ,122.4
544,AZ,CAMP VERDE 3 N               ,122.4
545,AZ,COOLIDGE 5 W                 ,122.4
546,AZ,PAGE 9 WSW                   ,122.4
547,AZ,AJO 29 S                     ,122.4
548,AZ,KAYENTA 16 WSW               ,122.4
549,AZ,HEBER 3 SE                   ,122.4
550,AZ,LAKE HAVASU CITY 19 SE       ,122.4
551,AZ,GILA BEND 3 ENE              ,122.4
552,AZ,DOUGLAS MUNICIPAL AP,122.4
553,AZ,LITCHFIELD PARK NAF,122.4
554,AZ,PAYSON,122.4
555,AZ,TUCSON INTERNATIONAL AP,122.4
556,AZ,PHOENIX SKY HARBOR INTL AP,122.4
557,AZ,PRESCOTT MUNICIPAL AP,122.4
558,AZ,WINSLOW MUNICIPAL AP,122.4
559,AZ,YUMA INTL ARPT,122.4
560,AZ,GILA BEND AF AUX AIRPORT,122.4
561,AZ,COLORADO CITY MUNI AIRPORT,122.4
562,AZ,TUCSON 11 W                  ,122.4
563,AZ,ELGIN 5 S                    ,122.4
564,AZ,YUMA 27 ENE                  ,122.4
565,AZ,WILLIAMS 35 NNW              ,122.4
566,AZ,LAUGHLIN BULLHEAD IN,116.6
567,AZ,LAUGHLIN/BULLHEAD INTERNATION,116.6
568,AZ,PHOENIX SKY HARBOR INTL AIRPO,115.0
569,AZ,PHOENIX GOODYEAR,114.8
570,AZ,PHOENIX GOODYEAR AIRPORT,114.8
571,AZ,CHANDLER MUNI,114.8
572,AZ,CHANDLER MUNICIPAL AIRPORT,114.8
573,AZ,LUKE AFB,114.3
574,AZ,LUKE AFB AIRPORT,114.3
575,AZ,YUMA MCAS,114.1
576,AZ,PHOENIX DEER VALLEY,114.1
577,AZ,PHOENIX DEER VALLEY ARPT,114.1
578,AZ,SCOTTSDALE,114.1
579,AZ,SCOTTSDALE AIRPORT,114.1
580,AZ,GLENDALE MUNI,113.0
581,AZ,GLENDALE MUNICIPAL AIRPORT,113.0
582,AZ,WILLIAMS GATEWAY,113.0
583,AZ,WILLIAMS GATEWAY AIRPORT,113.0
584,AZ,BUCKEYE MUNI,113.0
585,AZ,BUCKEYE MUNICIPAL AIRPORT,113.0
586,AZ,MESA/FALCON FIELD,113.0
587,AZ,FALCON FIELD AIRPORT,113.0
588,AZ,CASA GRANDE MUNI,111.9
589,AZ,CASA GRANDE MUNICIPAL ARPT,111.9
590,AZ,COOLIDGE MUNI,111.2
591,AZ,TUCSON INTERNATIONAL AIRPORT,111.0
592,AZ,PINAL AIRPARK,109.4
593,AZ,SAFFORD RGNL,108.0
594,AZ,SAFFORD REGIONAL AIRPORT,108.0
595,AZ,RYAN FLD,107.6
596,AZ,RYAN FIELD AIRPORT,107.6
597,AZ,DAVIS-MONTHAN AFB AIRPORT,107.2
598,AZ,KINGMAN,107.1
599,AZ,KINGMAN AIRPORT,107.1
